epoch,batch,loss,classification_loss,bbox_regression_loss
0,143,1.5737802982330322,1.2105684280395508,0.3632119297981262
0,144,1.5866726636886597,1.1471028327941895,0.4395698606967926
0,145,1.5039958953857422,1.1519310474395752,0.352064847946167
0,146,1.5560758113861084,1.1444891691207886,0.41158658266067505
0,147,1.5453641414642334,1.1593512296676636,0.3860129117965698
0,148,1.558248519897461,1.1526074409484863,0.4056410789489746
0,149,1.50258469581604,1.166489601135254,0.33609509468078613
0,150,1.5472322702407837,1.155910849571228,0.3913213908672333
0,151,1.6460963487625122,1.1412818431854248,0.5048145055770874
0,152,1.644454002380371,1.167515516281128,0.47693854570388794
0,153,1.5134766101837158,1.1479742527008057,0.36550241708755493
0,154,1.6010558605194092,1.1466586589813232,0.4543972611427307
0,155,1.5591480731964111,1.1478899717330933,0.4112580716609955
0,156,1.5445079803466797,1.1424118280410767,0.4020962119102478
0,157,1.6825807094573975,1.1542294025421143,0.5283512473106384
0,158,1.6432833671569824,1.1673123836517334,0.47597095370292664
0,159,1.4867174625396729,1.1587128639221191,0.3280045986175537
0,160,1.5787451267242432,1.1640734672546387,0.4146716594696045
0,161,1.5757540464401245,1.186811923980713,0.38894209265708923
0,162,1.882284164428711,1.2118513584136963,0.6704328060150146
0,163,1.6243879795074463,1.1671509742736816,0.45723700523376465
0,164,1.8047492504119873,1.217236042022705,0.587513267993927
0,165,1.4052425622940063,1.1373815536499023,0.267861008644104
0,166,1.6199809312820435,1.1348259449005127,0.48515498638153076
0,167,1.5677320957183838,1.2680566310882568,0.29967552423477173
0,168,1.4660438299179077,1.1565093994140625,0.3095344007015228
0,169,1.5690727233886719,1.1466602087020874,0.4224125146865845
0,170,1.790030837059021,1.325405478477478,0.46462538838386536
0,171,1.6072711944580078,1.144413948059082,0.46285727620124817
0,172,1.524172306060791,1.1619420051574707,0.36223024129867554
0,173,1.563081979751587,1.2322382926940918,0.3308437168598175
0,174,1.5345096588134766,1.1520342826843262,0.38247543573379517
0,175,1.5412285327911377,1.1568408012390137,0.384387731552124
0,176,1.6930803060531616,1.260192632675171,0.4328876733779907
0,177,1.5557687282562256,1.1514625549316406,0.40430623292922974
